state,token,bearers,transmitted,modal_position
punjab,sohan,27616,0.0005431633835457706,first
punjab,angrej,27602,0.0006521266574885878,first
punjab,varma,27436,0.4675244204694562,last
punjab,pardeep,27420,0.0007293946024799417,first
punjab,beant,27245,0.0010644154890805653,first
punjab,naseeb,27093,0.0009227475731738825,first
punjab,ajeet,26648,0.00322725908135695,first
punjab,lavpreet,26030,0.0002305032654629274,first
punjab,sukhjinder,26025,0.0011527377521613833,first
punjab,dalbir,26001,0.007268951194184839,first
punjab,kanta,25804,0.0001550147263990079,last
punjab,simranjeet,25746,0.0005049328050959372,first
punjab,ravi,25708,0.0020227166640734403,middle
punjab,rajni,25693,7.78422138325614e-05,first
punjab,daliip,25571,0.0050447772867701695,first
punjab,keval,25416,0.0008655964746616305,first
punjab,parveen,25386,0.0014574962577798786,first
punjab,savindar,25208,0.009560456997778483,first
punjab,nachhattar,25113,0.0024688408394058854,first
punjab,vinod,24962,0.0016024357022674466,first
punjab,sarjeet,24708,0.00048567265662943174,first
punjab,veena,24667,0.00020269996351400657,first
punjab,khan,24442,0.6404549545863677,last
punjab,aneeta,24245,0.00012373685295937308,first
punjab,iqbal,24016,0.0036642238507661557,last
punjab,balkar,23958,0.00029217797812839134,first
punjab,goel,23773,0.482816640726875,last
punjab,gursevak,23702,0.00021095266222259724,first
punjab,resham,23668,0.002028054757478452,first
punjab,krishna,23649,0.000761131548902702,first
punjab,saroj,23454,0.003965208493220773,last
punjab,kuljeet,23270,0.0010313708637730984,first
punjab,maninder,23110,0.0007356122890523583,first
punjab,garg,22837,0.4047817138853615,last
punjab,sukhpreet,22481,0.0003113740491970998,first
punjab,rajbeer,22420,0.0016057091882247993,first
punjab,lata,22329,0.0005822025169062654,last
punjab,arora,22291,0.424655690637477,last
punjab,rekha,22149,4.514876518127229e-05,first
punjab,geeta,21977,4.550211584838695e-05,first
punjab,dilbag,21599,0.0001851937589703227,first
punjab,karam,21417,0.0017742914507167203,first
punjab,gurdiaal,21371,0.004585653455617425,first
punjab,aje,21266,0.0006113044296059437,first
punjab,anil,21179,0.0010859813966665093,last
punjab,deep,21170,0.0025980160604629193,middle
punjab,raaye,20990,0.27317770366841354,last
punjab,satpal,20934,0.0009076144071844845,first
punjab,gurtej,20786,0.00033676513037621475,first
punjab,hardev,20684,0.0009669309611293754,first
punjab,praveen,20631,0.0014541224371092047,first
punjab,satvinder,20506,0.0009265580805617868,first
punjab,mamta,20422,0.0,none
punjab,nirmala,20326,4.9198071435599724e-05,first
punjab,bahadur,20256,0.14820300157977884,last
punjab,navdeep,20150,0.0008933002481389578,first
punjab,amit,20096,0.0006468949044585987,first
punjab,gurbachan,20088,0.004082039028275588,first
punjab,bindar,19866,0.0020638276452229942,first
punjab,kirandeep,19841,0.00015120205634796633,first
punjab,meena,19829,0.0074638156235816225,last
punjab,rajveer,19640,0.00045824847250509166,first
punjab,saini,19630,0.3315843097300051,last
punjab,kartar,19481,0.006005851855654228,first
punjab,santokh,19358,0.0011364810414298998,first
punjab,amanpreet,19312,0.0005695940347970174,first
punjab,kamla,19119,0.00010460798158899524,first
punjab,mangal,19058,0.005666911533214398,last
punjab,dev,18943,0.026711714089637333,last
punjab,preet,18844,0.0026533644661430695,middle
punjab,shiv,18826,0.008817592690959311,first
punjab,gurmukh,18791,0.0005321696556862327,first
punjab,pradeep,18750,0.0009066666666666666,first
punjab,hari,18495,0.004109218707758854,first
punjab,sukhveer,18492,0.0011356262167423752,first
punjab,kanwaljeet,18405,0.0021733224667209996,first
punjab,sarvan,18375,0.0019047619047619048,first
punjab,tej,18356,0.00141643059490085,first
punjab,poonam,18349,0.0,none
punjab,laabh,18329,0.004910251513994217,first
punjab,parkash,18147,0.015649969691960103,last
punjab,ashwani,17956,0.0007239919803965248,last
punjab,chhindar,17925,0.002789400278940028,first
punjab,juginder,17817,0.005331986305214122,first
punjab,suresh,17796,0.0021353113059114407,first
punjab,pyaara,17623,0.0005106962492197696,first
punjab,anju,17582,0.0,none
punjab,rachpal,17554,0.001367209752762903,first
punjab,makkhan,17545,0.00017098888572242806,last
punjab,shamsher,17481,0.0006292546193009553,first
punjab,joti,17389,0.004255563862211743,last
punjab,sharanjeet,17322,0.0005195704883962591,first
punjab,navjot,17173,0.000465847551388808,first
punjab,jagroop,17137,0.00046682616560658226,first
punjab,om,16858,0.002669355795468027,first
punjab,kamal,16834,0.008375905904716645,last
punjab,jagdev,16823,0.002080485050228853,last
punjab,pushpa,16811,5.9484861102849326e-05,middle
punjab,sh,16791,0.0036328985766184265,first
punjab,satish,16750,0.0008955223880597015,first
punjab,bansal,16709,0.4686695792686576,last
punjab,ajaib,16566,0.0010261982373536158,first
punjab,harinder,16501,0.0015756620810859947,first
punjab,saman,16433,0.000182559483965192,first
punjab,seeta,16306,0.0019011406844106464,first
punjab,kiranjeet,16151,0.00030957835428146866,first
punjab,singla,15983,0.4300193956078333,last
punjab,sukhwant,15956,0.0007520681875156681,first
punjab,begam,15950,0.0008777429467084639,last
punjab,subhash,15918,0.0013192612137203166,first
punjab,rohit,15815,0.0003161555485298767,first
punjab,veer,15793,0.0034825555625910215,first
punjab,sindar,15740,0.0016518424396442185,first
punjab,roop,15712,0.002036659877800407,middle
punjab,dharm,15706,0.0008277091557366611,first
punjab,kulveer,15614,0.0010887664916100935,first
punjab,bachan,15609,0.006342494714587738,first
punjab,manoj,15547,0.0007075319997427157,first
punjab,chamkaur,15449,0.00012945821736034694,first
punjab,kishan,15445,0.006150857882809971,last
punjab,puja,15396,0.0,none
punjab,kapoor,15377,0.48188853482473826,last
punjab,gurinder,15259,0.0011140965987286192,first
punjab,sukhbir,14966,0.001202726179339837,first
punjab,sheela,14894,0.0,none
punjab,reena,14685,0.00020429009193054137,first
punjab,prabhjot,14649,0.00047784831729128267,first
punjab,harmeet,14646,0.0007510583094360234,first
punjab,puran,14645,0.0012290884260839877,first
punjab,inder,14562,0.00542507897266859,middle
punjab,jeevan,14541,0.0013066501616119937,first
punjab,harnek,14478,0.00034535156789611824,first
punjab,raman,14405,0.0015272474835126692,first
punjab,bhagwan,14379,0.00215592183044718,first
punjab,renu,14370,6.958942240779402e-05,first
punjab,manju,14322,0.0004887585532746823,last
punjab,harmesh,14312,0.0006288429290106205,first
punjab,rajeev,14279,0.0007003291547027102,first
punjab,ratan,14272,0.02592488789237668,last
punjab,satinder,14106,0.0014887282007656317,first
punjab,ajmer,13962,0.0013608365563672826,first
punjab,madan,13893,0.08666234794500828,last
punjab,savarnjeet,13832,0.0007229612492770387,first
punjab,nishaan,13733,0.0002912692055632418,first
punjab,gurmej,13685,0.0014614541468761417,first
punjab,satia,13623,0.0016149159509652794,last
punjab,kawaljeet,13571,0.0018421634367401076,first
punjab,bhola,13474,0.01432388303399139,last
punjab,shanti,13470,0.0005196733481811433,first
punjab,pargat,13454,0.00022298201278430206,first
punjab,soma,13438,0.0002232475070695044,first
punjab,sonia,13418,0.0011179013265762408,last
punjab,lakhbir,13382,0.0012703631744133911,first
punjab,tejinder,13297,0.0011280740016545085,first
punjab,mahajan,13281,0.49077629696558994,last
punjab,dharminder,13224,0.00015124016938898973,first
punjab,ali,13166,0.23735379006531976,last
punjab,nisha,13111,0.0,none
punjab,yadav,13044,0.7153480527445569,last
punjab,manish,13025,0.00015355086372360844,first
punjab,rahul,12862,0.0014772197169958016,last
punjab,jai,12797,0.006876611705868563,first
punjab,gurpaal,12762,0.0006268609935746748,first
punjab,gurmol,12728,0.0,none
punjab,jaskaran,12679,0.00023661172016720562,first
punjab,sikandar,12652,0.001422699968384445,last
punjab,kala,12635,0.0026117926394934707,last
punjab,gopal,12583,0.008185647301915282,last
punjab,navneet,12576,0.00047709923664122136,first
punjab,gill,12572,0.41592427616926503,last
punjab,taara,12512,0.00399616368286445,last
punjab,suman,12493,0.011286320339390058,last
punjab,randhir,12437,0.0003216209696872236,first
punjab,gaurav,12291,0.000488162069807176,last
punjab,heera,12234,0.00980872976949485,last
punjab,karan,12171,0.0027935255936241887,last
punjab,saroop,12134,0.007252348772045492,last
punjab,mangat,12127,0.002226436876391523,last
punjab,pritpaal,12102,0.0003305238803503553,first
punjab,rita,12075,8.281573498964803e-05,first
punjab,bikramjeet,12000,0.0003333333333333333,first
punjab,amrit,11937,0.0010052777079668257,first
punjab,som,11903,0.0007561119045618751,first
punjab,vishal,11880,0.0012626262626262627,last
punjab,gurbakhsh,11644,0.0015458605290278255,first
punjab,diaal,11610,0.011369509043927648,last
punjab,shindar,11536,0.002167128987517337,first
punjab,roshan,11500,0.0013043478260869566,last
punjab,mukesh,11490,0.0014795474325500434,first
punjab,sher,11462,0.005060198918164369,middle
punjab,harminder,11402,0.0012278547623223997,first
punjab,maya,11218,0.0006239971474416117,middle
punjab,babu,11104,0.004232708933717579,last
punjab,madhu,11084,9.022013713460844e-05,first
punjab,shashi,11083,0.002255706938554543,first
punjab,pooja,10957,0.00027379757232819205,first
punjab,gulzar,10937,0.0017372222730181951,first
punjab,tajindar,10878,0.0014708586137157566,first
punjab,sukhmandar,10874,0.000551774875850653,first
punjab,vidya,10853,0.0011978254860407261,first
punjab,soni,10832,0.28397341211225996,last
punjab,balraj,10805,0.0009254974548819991,first
punjab,neha,10770,0.0,none
punjab,satwant,10736,0.0005588673621460507,first
punjab,sadesh,10729,0.0005592319880697176,first
punjab,kh,10614,0.640663274919917,last
punjab,sadhu,10587,0.0020780202134693493,last
punjab,pankaj,10581,0.0017956714866269729,last
punjab,kailash,10481,0.00047705371624844956,last
punjab,sukhraj,10468,0.001241880015284677,first
punjab,jangeer,10451,0.006315185149746436,first
punjab,lachhman,10398,0.0013464127716868628,last
punjab,sood,10388,0.6550827878321139,last
punjab,bakhshish,10384,0.0013482280431432975,first
punjab,manohar,10358,0.0018343309519212204,last
punjab,hans,10297,0.04418762746430999,last
punjab,kar,10224,0.003423317683881064,last
punjab,sushma,10216,9.788566953797964e-05,first
punjab,kirpal,10198,0.0050009805844283195,last
punjab,harish,10144,0.003055993690851735,last
punjab,arshdeep,10091,0.0,none
punjab,rana,10016,0.3068091054313099,last
punjab,kishor,10005,0.018890554722638682,last
punjab,dinesh,10002,0.0015996800639872025,last
punjab,vikas,9981,0.0005009518084360284,first
punjab,sanje,9950,0.001708542713567839,first
punjab,peetam,9901,0.0,none
punjab,pawandeep,9876,0.00030376670716889426,first
punjab,hakm,9811,0.0005096320456630313,first
punjab,gurjinder,9743,0.0009237401211125936,first
punjab,bant,9673,0.0028946552258864882,first
punjab,ninder,9627,0.001869741352446245,first
punjab,agarwal,9620,0.4674636174636175,last
punjab,sahib,9581,0.0030268239223463105,last
punjab,dalveer,9481,0.0006328446366417044,first
punjab,arun,9478,0.0012660898923823592,last
punjab,thakur,9363,0.3089821638363772,last
punjab,naib,9361,0.002029697681871595,first
punjab,bhindar,9328,0.010506003430531732,last
punjab,rajdeep,9159,0.0004367289005349929,first
punjab,reetu,9150,0.0001092896174863388,last
punjab,aman,9129,0.0015335743235841822,last
punjab,suchcha,9116,0.00010969723562966213,first
punjab,satveer,9094,0.0004398504508467121,first
punjab,neeraj,9027,0.000775451423507256,first
punjab,susheel,8967,0.0010036801605888257,first
punjab,arvinder,8959,0.0012278156044201363,first
punjab,kamalpreet,8926,0.00044812906116961686,first
punjab,gurlal,8880,0.00045045045045045046,first
punjab,joga,8867,0.0004511108604939664,last
punjab,tarlochan,8766,0.0005703855806525211,first
punjab,neetu,8726,0.00034380013752005503,first
punjab,simran,8698,0.0004598758335249483,first
punjab,mohit,8684,0.00046061722708429296,last
punjab,tarlok,8629,0.00011588828369451848,first
punjab,teerath,8628,0.0003477051460361613,first
punjab,pyaari,8615,0.0,none
punjab,janak,8609,0.0023231501916598906,first
punjab,nand,8515,0.03852025836758661,last
punjab,sukhchen,8498,0.0,none
punjab,raghveer,8464,0.0005907372400756144,first
punjab,ajay,8407,0.0,none
punjab,bibi,8250,0.0003636363636363636,last
punjab,sonu,8150,0.00098159509202454,first
punjab,maan,8029,0.17748162909453233,last
punjab,rajpal,7982,0.01804059133049361,last
punjab,radha,7968,0.0012550200803212851,first
punjab,gurbhej,7933,0.0007563342997604941,first
punjab,seva,7903,0.0008857395925597874,first
punjab,jindal,7890,0.4524714828897338,last
punjab,basant,7864,0.0021617497456765007,first
punjab,shankar,7855,0.01464035646085296,last
punjab,vipan,7793,0.0007699217246246631,first
punjab,kirna,7790,0.00012836970474967908,first
punjab,bhagwant,7756,0.0007735946364105209,first
punjab,tilak,7738,0.001033858878263117,last
punjab,rama,7723,0.0018127670594328628,first
punjab,kaka,7719,0.0002591009198082653,first
punjab,randeep,7686,0.00039032006245121,first
punjab,bhushan,7673,0.012381076502020071,last
punjab,joshi,7668,0.6103286384976526,last
punjab,puri,7651,0.6388707358515227,last
punjab,mukhtaar,7637,0.0005237658766531361,first
punjab,teja,7596,0.002764612954186414,last
punjab,savita,7562,0.0002644802962179318,last
punjab,narain,7537,0.024147538808544512,last
punjab,karr,7529,0.0,none
punjab,bhaag,7520,0.001728723404255319,first
punjab,ramanpreet,7504,0.0003997867803837953,first
punjab,kamaldeep,7502,0.0005331911490269261,first
punjab,jugraj,7473,0.00013381506757660912,first
punjab,beer,7447,0.009131193769303075,first
punjab,kavita,7434,0.0,none
punjab,gulshan,7432,0.0009418729817007535,first
punjab,lachhmi,7376,0.00013557483731019523,first
punjab,vikram,7373,0.0008137800081378001,middle
punjab,gulab,7361,0.0010868088574921885,middle
punjab,chaman,7348,0.0005443658138268917,first
punjab,um,7314,0.0016406890894175555,first
punjab,jagraj,7244,0.0002760905577029266,first
punjab,leela,7230,0.0008298755186721991,last
punjab,monika,7208,0.0,none
punjab,harmandeep,7197,0.0011115742670557178,first
punjab,sukhchain,7188,0.00041736227045075126,first
punjab,bhatia,7147,0.5398069119910452,last
punjab,amarinder,7088,0.00042325056433408577,first
punjab,des,7059,0.0009916418756197763,middle
punjab,mani,7044,0.011073253833049404,last
punjab,suraj,7032,0.0015642775881683731,first
punjab,pratap,6993,0.011154011154011155,middle
punjab,jagmeet,6871,0.00029107844564110026,first
punjab,shingara,6849,0.0005840268652358008,first
punjab,sidhu,6848,0.3821553738317757,last
punjab,jagga,6831,0.01288244766505636,last
punjab,raju,6817,0.013935748863136277,last
punjab,meva,6790,0.00014727540500736376,first
punjab,sant,6756,0.017910005920663115,first
punjab,sanni,6750,0.0008888888888888889,last
punjab,raghbeer,6698,0.0004478948939982084,first
punjab,gurbinder,6698,0.000746491489997014,first
punjab,rajan,6697,0.008660594295953412,last
punjab,mehar,6668,0.002549490101979604,last
punjab,priya,6649,0.00030079711234772146,last
punjab,parshotam,6638,0.0007532389273877674,first
punjab,prasad,6630,0.25143288084464555,last
punjab,gursharan,6616,0.0010580411124546554,first
punjab,pragatt,6604,0.0,none
punjab,sudesh,6595,0.000758150113722517,first
punjab,mehita,6586,0.5766778013969025,last
punjab,pinki,6576,0.00030413625304136254,first
punjab,khanna,6543,0.7012073972184013,last
punjab,channan,6525,0.004597701149425287,first
punjab,aatma,6517,0.0006137793463249962,middle
punjab,navpreet,6516,0.0003069367710251688,first
punjab,saranjit,6496,0.0001539408866995074,first
punjab,deen,6495,0.3142417244033872,last
punjab,preeti,6464,0.0,none
punjab,taranjeet,6454,0.00046482801363495507,first
punjab,bharat,6439,0.006367448361546824,last
punjab,manmohan,6437,0.0007767593599502874,first
punjab,bawa,6436,0.14201367308887508,last
punjab,vanti,6415,0.0003117692907248636,last
punjab,aarti,6413,0.0001559332605644784,first
punjab,najr,6374,0.0012550988390335738,last
punjab,talvinder,6344,0.0,none
punjab,savaran,6326,0.004584255453683212,first
punjab,chopra,6323,0.5353471453424008,last
punjab,ranbir,6311,0.00047536048169862145,first
punjab,arjan,6269,0.0014356356675705854,last
punjab,naveen,6246,0.0008005123278898495,last
punjab,nachhatar,6195,0.001937046004842615,first
punjab,malhotr,6190,0.502746365105008,last
punjab,harmanpreet,6165,0.0,none
punjab,bikkar,6147,0.0,none
punjab,sangeeta,6125,0.0,none
punjab,jasmol,6070,0.00016474464579901152,first
punjab,mittal,6044,0.49669093315684976,last
punjab,vati,6036,0.0006626905235255136,last
punjab,jayoti,6004,0.0043304463690872754,last
punjab,datt,5956,0.2182672934855608,last
punjab,hardial,5947,0.0013452160753321001,first
punjab,maghar,5943,0.0010095911155981827,first
punjab,saahil,5943,0.002355712603062426,last
punjab,puneet,5935,0.0006739679865206403,first
punjab,savitri,5927,0.0,none
punjab,mohinder,5915,0.0076077768385460695,first
punjab,nirbhai,5866,0.00034094783498124785,middle
punjab,manga,5862,0.0010235414534288639,last
punjab,ramanjeet,5861,0.0,none
punjab,gurpindar,5857,0.00017073587160662456,first
punjab,chhindarpal,5844,0.001026694045174538,first
punjab,gobind,5832,0.0015432098765432098,middle
punjab,kesar,5820,0.011168384879725086,last
punjab,jagmohan,5798,0.0006898930665746809,middle
punjab,shah,5796,0.6766735679779158,last
punjab,sevak,5787,0.00414722654224987,last
punjab,kanchan,5774,0.0015587114651887772,last
punjab,harpinder,5755,0.0010425716768027802,first
punjab,deedar,5747,0.0,none
punjab,unkaar,5731,0.00017448961786773688,first
punjab,anand,5718,0.34067855893669113,last
punjab,rashpaal,5717,0.00034983382893125764,first
punjab,meenu,5633,0.0003550505947097461,first
punjab,manjot,5629,0.00017765144785930004,first
punjab,bachittar,5613,0.0,none
punjab,monica,5609,0.0,none
punjab,ved,5606,0.006600071352122726,last
punjab,prince,5600,0.00017857142857142857,first
punjab,anu,5548,0.0005407354001441961,middle
punjab,sundar,5541,0.004872766648619383,last
punjab,chawla,5536,0.5549132947976878,last
punjab,komal,5513,0.006711409395973154,last
punjab,amardeep,5488,0.0010932944606413995,first
punjab,sethi,5479,0.5849607592626391,last
punjab,pyaar,5478,0.0003650967506389193,first
punjab,tripta,5417,0.00018460402436773122,first
punjab,raja,5365,0.008387698042870456,last
punjab,prabhjeet,5355,0.0007469654528478057,first
punjab,param,5345,0.0014967259120673526,first
punjab,naranjan,5335,0.0022492970946579195,first
punjab,man,5270,0.00018975332068311195,last
punjab,ranvir,5268,0.00037965072133637056,first
punjab,mahammad,5266,0.027725028484618306,first
punjab,sandhu,5207,0.3516420203572114,last
punjab,salvinder,5205,0.004610951008645533,first
punjab,dalvinder,5204,0.0001921598770176787,first
punjab,sapna,5195,0.00019249278152069297,last
punjab,sagar,5160,0.09476744186046511,last
punjab,anoop,5138,0.0007785130400934215,last
punjab,kabul,5123,0.0,none
punjab,gurdaas,5122,0.0001952362358453729,first
punjab,jasmeet,5116,0.0005863956215793589,first
punjab,sona,5103,0.0007838526357044876,last
punjab,vine,5102,0.0017640141121128968,first
punjab,jang,5097,0.004512458308809104,last
punjab,priyanka,5076,0.000591016548463357,first
punjab,bikram,5069,0.0005918327086210298,first
punjab,jasdeep,5050,0.0007920792079207921,first
punjab,sumeet,5012,0.0003990422984836393,middle
punjab,bhagat,4987,0.16763585321836777,last
punjab,samitra,4962,0.0,none
punjab,darbara,4928,0.00020292207792207794,first
punjab,gagan,4916,0.0002034174125305126,first
punjab,niranjan,4914,0.0014245014245014246,first
punjab,mahesh,4911,0.0020362451639177356,first
punjab,harjot,4910,0.0010183299389002036,first
punjab,kant,4909,0.039722957832552454,last
punjab,shakuntla,4870,0.0,none
punjab,tiwari,4859,0.727310146120601,last
punjab,mishra,4855,0.6968074150360453,last
punjab,varun,4839,0.0006199628022318661,first
punjab,dilpreet,4814,0.0004154549231408392,first
punjab,rajneesh,4806,0.0010403662089055348,last
punjab,nirmaljeet,4803,0.00020820320632937748,first
punjab,hem,4798,0.003334722801167153,first
punjab,paande,4783,0.8080702487978256,last
punjab,kapil,4744,0.05143338954468803,last
punjab,kiranpal,4715,0.00021208907741251324,first
punjab,jagvinder,4715,0.0004241781548250265,first
punjab,lalit,4708,0.0021240441801189465,last
punjab,muneesh,4676,0.000213857998289136,last
punjab,walia,4675,0.4444919786096257,last
punjab,dheer,4644,0.4896640826873385,last
punjab,babita,4640,0.0,none
punjab,bagg,4638,0.1735661923242777,last
punjab,manveer,4624,0.0,none
punjab,sulakhan,4618,0.00129926375054136,first
punjab,brar,4616,0.417894280762565,last
punjab,bhim,4607,0.001302365964836119,first
punjab,sheetal,4578,0.001310615989515072,first
punjab,bhan,4575,0.012459016393442624,last
punjab,ravneet,4575,0.0002185792349726776,first
punjab,harcharan,4572,0.0008748906386701663,first
punjab,bohar,4570,0.004595185995623632,last
punjab,sachin,4570,0.001312910284463895,middle
punjab,jindar,4560,0.002412280701754386,first
punjab,abhi,4553,0.0032945310784098397,last
punjab,jora,4552,0.003734622144112478,last
punjab,bal,4551,0.01977587343441002,last
punjab,balkaran,4528,0.00022084805653710247,first
punjab,nanak,4459,0.0,none
punjab,bhardwaj,4456,0.3604129263913824,last
punjab,gurbakhas,4442,0.0,none
punjab,vivek,4409,0.0006804264005443411,middle
punjab,bajaj,4396,0.5564149226569609,last
punjab,murti,4380,0.0,none
punjab,nahar,4361,0.05342811281816097,last
punjab,bharpoor,4348,0.0009199632014719411,first
punjab,bharati,4340,0.14377880184331798,last
punjab,sardool,4332,0.0009233610341643582,middle
punjab,amanjot,4303,0.0,none
punjab,bittu,4292,0.00046598322460391424,first
punjab,neeru,4251,0.0,none
punjab,urmila,4248,0.0,none
punjab,rano,4229,0.0007093875620714117,last
punjab,chanchal,4220,0.0014218009478672985,last
punjab,nitin,4217,0.0007114062129475931,middle
punjab,mandar,4212,0.0030864197530864196,last
punjab,partap,4209,0.010216203373722975,middle
punjab,ranjodh,4207,0.0007130972189208462,first
punjab,rinku,4193,0.0009539709038874314,first
punjab,sukhminder,4179,0.0014357501794687725,first
punjab,mitthu,4163,0.0,none
punjab,babli,4163,0.00024021138601969732,first
punjab,fakir,4153,0.0007223693715386468,first
punjab,avinash,4136,0.0007253384912959381,first
punjab,shindarpal,4119,0.0007283321194464676,first
punjab,uma,4081,0.000490075961774075,first
punjab,yogesh,4070,0.0009828009828009828,middle
punjab,reshma,4069,0.0002457606291472106,first
punjab,kuljinder,4067,0.00024588148512417015,first
punjab,diwan,4051,0.10417180942977043,last
punjab,jasmeel,4042,0.0009896091044037606,first
punjab,jagpreet,4036,0.0004955401387512388,first
punjab,harchand,4031,0.005705780203423468,last
punjab,sodhi,4028,0.2733366434955313,last
punjab,prashad,4014,0.23393124065769805,last
punjab,barinder,4005,0.0004993757802746567,first
punjab,vandana,3976,0.0007545271629778672,first
punjab,sajan,3973,0.0012584948401711553,middle
punjab,sandan,3945,0.0,none
punjab,indu,3930,0.0002544529262086514,first
punjab,jaspindar,3926,0.00025471217524197657,first
punjab,ahmad,3922,0.3490566037735849,last
punjab,harnam,3910,0.0020460358056265983,first
punjab,jagpal,3904,0.00742827868852459,last
punjab,sarvajeet,3897,0.0025660764690787785,first
punjab,bedi,3896,0.5662217659137577,last
punjab,asheesh,3894,0.0007704160246533128,middle
punjab,sakhdev,3886,0.0,none
punjab,sumandeep,3876,0.0,none
punjab,dara,3872,0.0046487603305785125,last
punjab,sarita,3862,0.0002589331952356292,first
punjab,lakshmi,3849,0.0005196154845414394,first
punjab,tahil,3832,0.0007828810020876827,last
punjab,sindarpal,3829,0.0005223295899712719,first
punjab,meera,3827,0.0005226025607525476,last
punjab,san,3821,0.0010468463752944255,last
punjab,lavdeep,3817,0.00026198585276395077,first
punjab,shivani,3809,0.0005250721974271463,last
punjab,moorti,3808,0.0026260504201680674,last
punjab,dimpal,3775,0.0007947019867549669,first
punjab,lakkha,3775,0.0007947019867549669,last
punjab,salinder,3749,0.002133902373966391,first
punjab,bhatti,3745,0.3703604806408545,last
punjab,rachna,3742,0.0002672367717797969,first
punjab,beena,3724,0.0,none
punjab,garovar,3700,0.5224324324324324,last
punjab,kasmir,3689,0.004879371103280022,first
punjab,kushliya,3665,0.0,none
punjab,sahigal,3660,0.614207650273224,last
punjab,gir,3632,0.8452643171806168,last
punjab,lav,3630,0.0013774104683195593,last
punjab,sharda,3624,0.1316225165562914,last
punjab,indarpal,3616,0.0,none
punjab,tar,3607,0.0019406709176601053,last
punjab,anjana,3593,0.0,none
punjab,balijandar,3591,0.001392369813422445,first
punjab,jeeto,3585,0.0,none
punjab,surinderpal,3571,0.0011201344161299357,first
punjab,happy,3552,0.0011261261261261261,last
punjab,lubhaya,3552,0.0008445945945945946,last
punjab,dheeraj,3539,0.0011302627860977678,last
punjab,brij,3537,0.004240882103477523,first
punjab,gaganpreet,3531,0.0002832058906825262,first
punjab,gurminder,3526,0.0005672149744753262,first
punjab,navjeet,3523,0.0005676979846721544,first
punjab,vikramjeet,3523,0.0002838489923360772,first
punjab,buddh,3520,0.0017045454545454545,first
punjab,sneh,3512,0.0,none
punjab,akantal,3504,0.0,none
punjab,samasher,3504,0.0014269406392694063,first
punjab,chanan,3498,0.004859919954259577,last
punjab,desh,3485,0.0020086083213773313,middle
punjab,sachdeva,3470,0.4853025936599424,last
punjab,malkiat,3470,0.001440922190201729,first
punjab,devinder,3457,0.0037604859704946487,first
punjab,ujaagar,3456,0.00028935185185185184,first
punjab,arvind,3453,0.0014480162177816392,first
punjab,makhan,3440,0.0005813953488372093,first
punjab,sahni,3433,0.719196038450335,last
punjab,bishan,3428,0.0014585764294049008,first
punjab,dhavan,3423,0.5565293602103418,last
punjab,tarun,3415,0.00029282576866764275,first
punjab,chhabra,3399,0.5095616357752281,last
punjab,bhalla,3387,0.6214939474461175,last
punjab,gur,3384,0.008569739952718676,first
punjab,radhe,3377,0.0017767249037607344,first
punjab,lavjeet,3364,0.00029726516052318666,first
punjab,prom,3342,0.0,none
punjab,satbir,3341,0.001197246333433104,first
punjab,rimpi,3341,0.001197246333433104,first
punjab,deepika,3338,0.0,none
punjab,gurdarshan,3335,0.0008995502248875562,first
punjab,gurbir,3331,0.0006004202942059442,first
punjab,gantam,3330,0.1843843843843844,last
punjab,saheel,3328,0.0015024038461538462,first
punjab,choudhary,3323,0.28347878423111644,last
punjab,pushpinder,3319,0.0006025911419102139,first
punjab,abdul,3305,0.156732223903177,first
punjab,shimla,3292,0.00030376670716889426,first
punjab,rajat,3292,0.0036452004860267314,last
punjab,pramod,3290,0.0012158054711246201,last
punjab,chandan,3282,0.01340645947592931,last
punjab,jamna,3278,0.0012202562538133007,first
punjab,paswaan,3277,0.8596277082697589,last
punjab,gurmoj,3273,0.0,none
punjab,saleem,3268,0.018971848225214197,last
punjab,alka,3252,0.0003075030750307503,last
punjab,pala,3241,0.000617093489663684,last
punjab,bhandari,3227,0.6442516268980477,last
punjab,ganga,3226,0.002789832610043397,first
punjab,kanshal,3225,0.23224806201550388,last
punjab,daler,3225,0.0009302325581395349,last
punjab,rishi,3224,0.11724565756823821,last
punjab,pram,3223,0.0,none
punjab,bikar,3191,0.0,none
punjab,har,3186,0.004080351537978657,first
punjab,lalita,3179,0.0,none
punjab,baltej,3168,0.0,none
punjab,dharampal,3164,0.0,none
punjab,akvinder,3154,0.0,none
punjab,amanjeet,3147,0.0006355258976803305,first
punjab,narang,3146,0.3712650985378258,last
punjab,gora,3129,0.0028763183125599234,last
punjab,lakh,3127,0.003517748640869843,last
punjab,harsimran,3122,0.0,none
punjab,rajpreet,3119,0.0003206155819172812,first
punjab,garewal,3118,0.40121872995509944,last
punjab,ji,3117,0.06384343920436317,last
punjab,shyam,3097,0.0032289312237649337,last
punjab,kashmiri,3090,0.0,none
punjab,simar,3089,0.0022661055357720947,last
punjab,karaj,3088,0.0009715025906735751,first
punjab,karishna,3087,0.0,none
punjab,ranjana,3087,0.0,none
punjab,sudhir,3078,0.017543859649122806,last
punjab,vakil,3045,0.0009852216748768472,last
punjab,harmanjeet,3042,0.0006574621959237344,first
punjab,anmol,3039,0.0036196117143797303,last
punjab,jagjeevan,3033,0.0,none
punjab,karanveer,3032,0.00032981530343007914,first
